#  Table f160w.IR.fits[1]  Fri 11:54:47 08-Feb-2013

# row      WAVELENGTH      THROUGHPUT
#           angstroms                

13970          15669.       0.5237879
13971          15670.       0.5238433
13972          15671.       0.5238543
13973          15672.       0.5238655
13974          15673.       0.5238765
13975          15674.       0.5238877
13976          15675.       0.5238987
13977          15676.       0.5239097
13978          15677.       0.5239208
13979          15678.       0.5239317
13980          15679.       0.5239428
13981          15680.       0.5239537
13982          15681.        0.524009
13983          15682.       0.5240645
13984          15683.       0.5241199
13985          15684.       0.5241754
13986          15685.       0.5242038
13987          15686.        0.524222
13988          15687.       0.5242401
13989          15688.       0.5242581
13990          15689.       0.5242761
13991          15690.       0.5242943
13992          15691.       0.5242677
13993          15692.       0.5242414
13994          15693.        0.524215
13995          15694.       0.5241885
13996          15695.       0.5241621
13997          15696.       0.5241355
13998          15697.       0.5241091
13999          15698.       0.5240828
14000          15699.       0.5240562
14001          15700.       0.5240297
14002          15701.       0.5240033
14003          15702.       0.5239769
14004          15703.       0.5239503
14005          15704.       0.5239236
14006          15705.       0.5239066
14007          15706.       0.5238936
14008          15707.       0.5238804
14009          15708.       0.5238671
14010          15709.        0.523854
14011          15710.        0.523841
14012          15711.       0.5238722
14013          15712.       0.5239036
14014          15713.        0.523935
14015          15714.       0.5239661
14016          15715.       0.5239975
14017          15716.       0.5240287
14018          15717.       0.5240601
14019          15718.       0.5240914
14020          15719.       0.5241226
14021          15720.       0.5241541
14022          15721.       0.5241408
14023          15722.       0.5241274
14024          15723.       0.5241141
14025          15724.       0.5241011
14026          15725.         0.52408
14027          15726.       0.5240562
14028          15727.       0.5240322
14029          15728.       0.5240083
14030          15729.       0.5239844
14031          15730.       0.5239603
14032          15731.       0.5239363
14033          15732.       0.5239123
14034          15733.       0.5238884
14035          15734.       0.5238645
14036          15735.       0.5238407
14037          15736.       0.5238167
14038          15737.       0.5237928
14039          15738.       0.5237688
14040          15739.       0.5237448
14041          15740.       0.5237207
14042          15741.       0.5237414
14043          15742.       0.5237621
14044          15743.       0.5237828
14045          15744.       0.5238034
14046          15745.       0.5238016
14047          15746.       0.5237902
14048          15747.        0.523779
14049          15748.       0.5237675
14050          15749.       0.5237562
14051          15750.       0.5237451
14052          15751.       0.5236892
14053          15752.       0.5236333
14054          15753.       0.5235776
14055          15754.       0.5235215
14056          15755.       0.5234659
14057          15756.       0.5234098
14058          15757.       0.5233538
14059          15758.       0.5232982
14060          15759.       0.5232425
14061          15760.       0.5231866
14062          15761.       0.5231307
14063          15762.       0.5230747
14064          15763.        0.523019
14065          15764.        0.522963
14066          15765.       0.5228961
14067          15766.       0.5228245
14068          15767.       0.5227526
14069          15768.       0.5226811
14070          15769.       0.5226094
14071          15770.       0.5225376
14072          15771.        0.522466
14073          15772.       0.5223941
14074          15773.       0.5223225
14075          15774.       0.5222507
14076          15775.       0.5221789
14077          15776.       0.5221072
14078          15777.       0.5220356
14079          15778.       0.5219638
14080          15779.       0.5218921
14081          15780.       0.5218204
14082          15781.       0.5217934
14083          15782.       0.5217662
14084          15783.       0.5217391
14085          15784.       0.5217121
14086          15785.       0.5216684
14087          15786.       0.5216174
14088          15787.       0.5215665
14089          15788.       0.5215154
14090          15789.       0.5214645
14091          15790.       0.5214135
14092          15791.       0.5213181
14093          15792.       0.5212227
14094          15793.       0.5211272
14095          15794.        0.521032
14096          15795.       0.5209364
14097          15796.       0.5208411
14098          15797.       0.5207457
14099          15798.       0.5206503
14100          15799.       0.5205548
14101          15800.       0.5204595
14102          15801.       0.5203662
14103          15802.       0.5202729
14104          15803.       0.5201797
14105          15804.       0.5200863
14106          15805.       0.5200112
14107          15806.       0.5199445
14108          15807.       0.5198777
14109          15808.       0.5198109
14110          15809.        0.519744
14111          15810.       0.5196772
14112          15811.       0.5196548
14113          15812.       0.5196325
14114          15813.       0.5196102
14115          15814.       0.5195876
14116          15815.       0.5195653
14117          15816.       0.5195431
14118          15817.       0.5195206
14119          15818.       0.5194983
14120          15819.       0.5194759
14121          15820.       0.5194536
14122          15821.       0.5193868
14123          15822.       0.5193201
14124          15823.       0.5192532
14125          15824.       0.5191865
14126          15825.       0.5191071
14127          15826.        0.519022
14128          15827.       0.5189369
14129          15828.       0.5188515
14130          15829.       0.5187662
14131          15830.       0.5186812
14132          15831.        0.518596
14133          15832.       0.5185108
14134          15833.       0.5184256
14135          15834.       0.5183403
14136          15835.       0.5182554
14137          15836.       0.5181702
14138          15837.       0.5180849
14139          15838.       0.5179999
14140          15839.       0.5179148
14141          15840.       0.5178296
14142          15841.       0.5177447
14143          15842.       0.5176596
14144          15843.       0.5175743
14145          15844.       0.5174894
14146          15845.       0.5174078
14147          15846.       0.5173279
14148          15847.       0.5172483
14149          15848.       0.5171685
14150          15849.       0.5170887
14151          15850.       0.5170089
14152          15851.       0.5169734
14153          15852.        0.516938
14154          15853.       0.5169024
14155          15854.       0.5168669
14156          15855.       0.5168314
14157          15856.       0.5167959
14158          15857.       0.5167606
14159          15858.       0.5167252
14160          15859.       0.5166897
14161          15860.       0.5166544
14162          15861.       0.5165745
14163          15862.       0.5164948
14164          15863.       0.5164151
14165          15864.       0.5163353
14166          15865.       0.5162608
14167          15866.       0.5161891
14168          15867.       0.5161173
14169          15868.       0.5160455
14170          15869.       0.5159737
14171          15870.       0.5159019
14172          15871.       0.5158301
14173          15872.       0.5157584
14174          15873.       0.5156866
14175          15874.       0.5156147
14176          15875.        0.515543
14177          15876.       0.5154715
14178          15877.       0.5153998
14179          15878.       0.5153279
14180          15879.       0.5152563
14181          15880.       0.5151845
14182          15881.       0.5151129
14183          15882.        0.515041
14184          15883.       0.5149694
14185          15884.       0.5148976
14186          15885.       0.5148346
14187          15886.       0.5147761
14188          15887.       0.5147175
14189          15888.       0.5146591
14190          15889.       0.5146006
14191          15890.       0.5145419
14192          15891.       0.5145276
14193          15892.       0.5145133
14194          15893.       0.5144989
14195          15894.       0.5144846
14196          15895.         0.51447
14197          15896.        0.514456
14198          15897.       0.5144416
14199          15898.       0.5144273
14200          15899.       0.5144131
14201          15900.       0.5143985
14202          15901.         0.51434
14203          15902.       0.5142815
14204          15903.        0.514223
14205          15904.       0.5141644
14206          15905.       0.5141075
14207          15906.       0.5140517
14208          15907.       0.5139958
14209          15908.       0.5139399
14210          15909.        0.513884
14211          15910.       0.5138283
14212          15911.       0.5137724
14213          15912.       0.5137165
14214          15913.       0.5136606
14215          15914.       0.5136047
14216          15915.       0.5135488
14217          15916.       0.5134931
14218          15917.       0.5134373
14219          15918.       0.5133813
14220          15919.       0.5133255
14221          15920.       0.5132698
14222          15921.       0.5132136
14223          15922.       0.5131577
14224          15923.       0.5131018
14225          15924.       0.5130461
14226          15925.       0.5129988
14227          15926.       0.5129561
14228          15927.       0.5129132
14229          15928.       0.5128706
14230          15929.       0.5128277
14231          15930.       0.5127849
14232          15931.        0.512742
14233          15932.       0.5126994
14234          15933.       0.5126567
14235          15934.       0.5126139
14236          15935.       0.5125712
14237          15936.       0.5125285
14238          15937.       0.5124859
14239          15938.       0.5124429
14240          15939.       0.5124004
14241          15940.       0.5123575
14242          15941.       0.5123588
14243          15942.       0.5123605
14244          15943.       0.5123617
14245          15944.       0.5123632
14246          15945.       0.5123291
14247          15946.       0.5122756
14248          15947.        0.512222
14249          15948.       0.5121686
14250          15949.       0.5121151
14251          15950.       0.5120614
14252          15951.       0.5119637
14253          15952.       0.5118661
14254          15953.       0.5117685
14255          15954.       0.5116709
14256          15955.       0.5115731
14257          15956.       0.5114756
14258          15957.       0.5113783
14259          15958.       0.5112806
14260          15959.        0.511183
14261          15960.       0.5110855
14262          15961.        0.510988
14263          15962.       0.5108903
14264          15963.       0.5107929
14265          15964.       0.5106953
14266          15965.       0.5105977
14267          15966.       0.5105003
14268          15967.       0.5104028
14269          15968.       0.5103055
14270          15969.       0.5102081
14271          15970.       0.5101106
14272          15971.        0.510013
14273          15972.       0.5099155
14274          15973.       0.5098183
14275          15974.       0.5097207
14276          15975.       0.5096233
14277          15976.        0.509526
14278          15977.       0.5094285
14279          15978.       0.5093311
14280          15979.       0.5092338
14281          15980.       0.5091364
14282          15981.        0.509039
14283          15982.       0.5089419
14284          15983.       0.5088446
14285          15984.       0.5087473
14286          15985.       0.5086269
14287          15986.       0.5084931
14288          15987.       0.5083593
14289          15988.       0.5082255
14290          15989.       0.5080918
14291          15990.        0.507958
14292          15991.       0.5078683
14293          15992.       0.5077787
14294          15993.       0.5076887
14295          15994.       0.5075993
14296          15995.       0.5075095
14297          15996.       0.5074198
14298          15997.       0.5073301
14299          15998.       0.5072401
14300          15999.       0.5071505
14301          16000.       0.5070607
14302          16001.       0.5069293
14303          16002.       0.5067976
14304          16003.       0.5066661
14305          16004.       0.5065347
14306          16005.       0.5063868
14307          16006.       0.5062292
14308          16007.       0.5060717
14309          16008.       0.5059144
14310          16009.       0.5057569
14311          16010.       0.5055994
14312          16011.        0.505442
14313          16012.       0.5052847
14314          16013.       0.5051274
14315          16014.         0.50497
14316          16015.       0.5048128
14317          16016.       0.5046554
14318          16017.       0.5044981
14319          16018.       0.5043409
14320          16019.       0.5041837
14321          16020.       0.5040266
14322          16021.       0.5038694
14323          16022.       0.5037121
14324          16023.       0.5035548
14325          16024.       0.5033978
14326          16025.       0.5032311
14327          16026.       0.5030584
14328          16027.       0.5028857
14329          16028.       0.5027131
14330          16029.       0.5025404
14331          16030.       0.5023682
14332          16031.       0.5021954
14333          16032.       0.5020226
14334          16033.       0.5018504
14335          16034.       0.5016779
14336          16035.       0.5015054
14337          16036.       0.5013331
14338          16037.       0.5011607
14339          16038.       0.5009882
14340          16039.       0.5008161
14341          16040.       0.5006435
14342          16041.       0.5004712
14343          16042.       0.5002988
14344          16043.       0.5001267
14345          16044.       0.4999544
14346          16045.       0.4997836
14347          16046.       0.4996144
14348          16047.       0.4994448
14349          16048.       0.4992754
14350          16049.       0.4991056
14351          16050.       0.4989362
14352          16051.         0.49881
14353          16052.       0.4986839
14354          16053.       0.4985578
14355          16054.       0.4984314
14356          16055.       0.4983054
14357          16056.       0.4981794
14358          16057.       0.4980533
14359          16058.        0.497927
14360          16059.       0.4978012
14361          16060.       0.4976749
14362          16061.       0.4975058
14363          16062.       0.4973363
14364          16063.       0.4971668
14365          16064.       0.4969977
14366          16065.       0.4968587
14367          16066.       0.4967387
14368          16067.       0.4966185
14369          16068.       0.4964987
14370          16069.       0.4963786
14371          16070.       0.4962588
14372          16071.       0.4961387
14373          16072.       0.4960187
14374          16073.       0.4958989
14375          16074.       0.4957792
14376          16075.       0.4956594
14377          16076.       0.4955393
14378          16077.       0.4954194
14379          16078.       0.4952997
14380          16079.       0.4951799
14381          16080.       0.4950599
14382          16081.       0.4949402
14383          16082.       0.4948204
14384          16083.       0.4947007
14385          16084.       0.4945811
14386          16085.       0.4944737
14387          16086.       0.4943747
14388          16087.       0.4942757
14389          16088.       0.4941767
14390          16089.       0.4940775
14391          16090.       0.4939787
14392          16091.       0.4938798
14393          16092.       0.4937806
14394          16093.       0.4936819
14395          16094.       0.4935827
14396          16095.       0.4934838
14397          16096.        0.493385
14398          16097.       0.4932862
14399          16098.        0.493187
14400          16099.       0.4930882
14401          16100.       0.4929894
14402          16101.       0.4928904
14403          16102.       0.4927916
14404          16103.       0.4926927
14405          16104.       0.4925938
14406          16105.       0.4925121
14407          16106.       0.4924416
14408          16107.       0.4923711
14409          16108.       0.4923006
14410          16109.       0.4922303
14411          16110.       0.4921601
14412          16111.       0.4920896
14413          16112.       0.4920191
14414          16113.       0.4919488
14415          16114.       0.4918784
14416          16115.       0.4918081
14417          16116.       0.4917375
14418          16117.       0.4916672
14419          16118.       0.4915969
14420          16119.       0.4915265
14421          16120.       0.4914563
14422          16121.       0.4913857
14423          16122.       0.4913154
14424          16123.        0.491245
14425          16124.       0.4911746
14426          16125.       0.4911381
14427          16126.       0.4911245
14428          16127.       0.4911106
14429          16128.       0.4910969
14430          16129.       0.4910832
14431          16130.       0.4910693
14432          16131.       0.4910558
14433          16132.        0.491042
14434          16133.       0.4910282
14435          16134.       0.4910146
14436          16135.       0.4910011
14437          16136.       0.4909873
14438          16137.       0.4909734
14439          16138.       0.4909598
14440          16139.       0.4909459
14441          16140.       0.4909323
14442          16141.       0.4909186
14443          16142.       0.4909048
14444          16143.       0.4908911
14445          16144.       0.4908772
14446          16145.       0.4908727
14447          16146.       0.4908743
14448          16147.       0.4908757
14449          16148.       0.4908773
14450          16149.       0.4908789
14451          16150.       0.4908804
14452          16151.       0.4909251
14453          16152.       0.4909696
14454          16153.       0.4910142
14455          16154.       0.4910587
14456          16155.       0.4911031
14457          16156.       0.4911478
14458          16157.       0.4911923
14459          16158.       0.4912372
14460          16159.       0.4912815
14461          16160.       0.4913262
14462          16161.       0.4913276
14463          16162.       0.4913291
14464          16163.       0.4913308
14465          16164.       0.4913323
14466          16165.       0.4913577
14467          16166.       0.4914003
14468          16167.       0.4914428
14469          16168.       0.4914857
14470          16169.       0.4915282
14471          16170.       0.4915706
14472          16171.       0.4916131
14473          16172.       0.4916555
14474          16173.       0.4916979
14475          16174.       0.4917403
14476          16175.       0.4917828
14477          16176.       0.4918253
14478          16177.       0.4918675
14479          16178.       0.4919099
14480          16179.       0.4919522
14481          16180.       0.4919946
14482          16181.       0.4920368
14483          16182.       0.4920791
14484          16183.       0.4921216
14485          16184.        0.492164
14486          16185.       0.4922003
14487          16186.       0.4922321
14488          16187.       0.4922642
14489          16188.       0.4922961
14490          16189.        0.492328
14491          16190.       0.4923598
14492          16191.       0.4923918
14493          16192.       0.4924236
14494          16193.       0.4924555
14495          16194.       0.4924875
14496          16195.       0.4925194
14497          16196.       0.4925513
14498          16197.       0.4925832
14499          16198.       0.4926149
14500          16199.       0.4926466
14501          16200.       0.4926784
14502          16201.       0.4927011
14503          16202.       0.4927239
14504          16203.       0.4927464
14505          16204.       0.4927691
14506          16205.        0.492786
14507          16206.       0.4927984
14508          16207.       0.4928108
14509          16208.       0.4928232
14510          16209.       0.4928355
14511          16210.       0.4928479
14512          16211.       0.4928603
14513          16212.       0.4928725
14514          16213.        0.492885
14515          16214.       0.4928972
14516          16215.       0.4929095
14517          16216.       0.4929218
14518          16217.        0.492934
14519          16218.       0.4929463
14520          16219.       0.4929586
14521          16220.       0.4929709
14522          16221.       0.4929831
14523          16222.       0.4929954
14524          16223.       0.4930075
14525          16224.       0.4930197
14526          16225.       0.4929954
14527          16226.       0.4929438
14528          16227.       0.4928921
14529          16228.       0.4928405
14530          16229.       0.4927889
14531          16230.       0.4927373
14532          16231.       0.4926856
14533          16232.        0.492634
14534          16233.       0.4925824
14535          16234.       0.4925306
14536          16235.       0.4924791
14537          16236.       0.4924275
14538          16237.       0.4923758
14539          16238.       0.4923241
14540          16239.       0.4922725
14541          16240.       0.4922208
14542          16241.       0.4921692
14543          16242.       0.4921177
14544          16243.       0.4920659
14545          16244.       0.4920144
14546          16245.       0.4919267
14547          16246.       0.4918117
14548          16247.       0.4916963
14549          16248.       0.4915811
14550          16249.       0.4914658
14551          16250.       0.4913507
14552          16251.       0.4912354
14553          16252.       0.4911202
14554          16253.       0.4910052
14555          16254.         0.49089
14556          16255.       0.4907751
14557          16256.       0.4906596
14558          16257.       0.4905447
14559          16258.       0.4904295
14560          16259.       0.4903146
14561          16260.       0.4901995
14562          16261.       0.4900844
14563          16262.       0.4899695
14564          16263.       0.4898545
14565          16264.       0.4897396
14566          16265.       0.4895848
14567          16266.       0.4893989
14568          16267.       0.4892129
14569          16268.        0.489027
14570          16269.       0.4888406
14571          16270.       0.4886548
14572          16271.       0.4884689
14573          16272.       0.4882831
14574          16273.       0.4880973
14575          16274.       0.4879112
14576          16275.       0.4877257
14577          16276.       0.4875398
14578          16277.       0.4873544
14579          16278.       0.4871681
14580          16279.       0.4869829
14581          16280.       0.4867971
14582          16281.       0.4866115
14583          16282.       0.4864259
14584          16283.       0.4862404
14585          16284.        0.486055
14586          16285.       0.4858526
14587          16286.       0.4856372
14588          16287.       0.4854209
14589          16288.       0.4852053
14590          16289.       0.4849895
14591          16290.       0.4847741
14592          16291.       0.4845583
14593          16292.       0.4843425
14594          16293.        0.484127
14595          16294.       0.4839116
14596          16295.       0.4836962
14597          16296.       0.4834804
14598          16297.       0.4832652
14599          16298.       0.4830498
14600          16299.       0.4828348
14601          16300.       0.4826192
14602          16301.       0.4824038
14603          16302.       0.4821889
14604          16303.       0.4819737
14605          16304.       0.4817583
14606          16305.       0.4814974
14607          16306.       0.4811992
14608          16307.       0.4809008
14609          16308.       0.4806026
14610          16309.       0.4803041
14611          16310.       0.4800058
14612          16311.       0.4797075
14613          16312.       0.4794096
14614          16313.       0.4791114
14615          16314.       0.4788132
14616          16315.       0.4785154
14617          16316.       0.4782178
14618          16317.       0.4779201
14619          16318.       0.4776222
14620          16319.       0.4773243
14621          16320.       0.4770266
14622          16321.       0.4767291
14623          16322.       0.4764313
14624          16323.       0.4761337
14625          16324.       0.4758364
14626          16325.       0.4755472
14627          16326.        0.475265
14628          16327.       0.4749828
14629          16328.        0.474701
14630          16329.       0.4744187
14631          16330.       0.4741372
14632          16331.       0.4738549
14633          16332.       0.4735728
14634          16333.       0.4732911
14635          16334.       0.4730096
14636          16335.       0.4727279
14637          16336.       0.4724464
14638          16337.       0.4721647
14639          16338.       0.4718832
14640          16339.        0.471602
14641          16340.       0.4713204
14642          16341.       0.4710389
14643          16342.       0.4707577
14644          16343.       0.4704767
14645          16344.       0.4701954
14646          16345.        0.469917
14647          16346.       0.4696409
14648          16347.       0.4693649
14649          16348.       0.4690888
14650          16349.        0.468813
14651          16350.       0.4685372
14652          16351.       0.4682615
14653          16352.       0.4679857
14654          16353.       0.4677099
14655          16354.       0.4674343
14656          16355.       0.4671587
14657          16356.       0.4668831
14658          16357.       0.4666076
14659          16358.       0.4663324
14660          16359.       0.4660571
14661          16360.       0.4657818
14662          16361.       0.4654649
14663          16362.       0.4651484
14664          16363.       0.4648319
14665          16364.       0.4645154
14666          16365.       0.4642364
14667          16366.       0.4639903
14668          16367.       0.4637444
14669          16368.       0.4634988
14670          16369.       0.4632529
14671          16370.       0.4630072
14672          16371.       0.4628029
14673          16372.       0.4625986
14674          16373.       0.4623943
14675          16374.       0.4621902
14676          16375.       0.4619859
14677          16376.       0.4617817
14678          16377.       0.4615775
14679          16378.       0.4613735
14680          16379.       0.4611695
14681          16380.       0.4609654
14682          16381.       0.4607613
14683          16382.       0.4605575
14684          16383.       0.4603535
14685          16384.         0.46015
14686          16385.       0.4600212
14687          16386.       0.4599601
14688          16387.       0.4598989
14689          16388.       0.4598378
14690          16389.       0.4597766
14691          16390.       0.4597155
14692          16391.       0.4596545
14693          16392.       0.4595932
14694          16393.       0.4595321
14695          16394.       0.4594715
14696          16395.       0.4594103
14697          16396.       0.4593492
14698          16397.       0.4592881
14699          16398.        0.459227
14700          16399.       0.4591658
14701          16400.       0.4591049
14702          16401.       0.4590708
14703          16402.       0.4590368
14704          16403.       0.4590028
14705          16404.       0.4589688
14706          16405.       0.4589686
14707          16406.       0.4589997
14708          16407.       0.4590306
14709          16408.       0.4590616
14710          16409.       0.4590926
14711          16410.       0.4591234
14712          16411.       0.4591543
14713          16412.       0.4591851
14714          16413.        0.459216
14715          16414.        0.459247
14716          16415.       0.4592777
14717          16416.       0.4593086
14718          16417.       0.4593396
14719          16418.       0.4593703
14720          16419.       0.4594012
14721          16420.       0.4594319
14722          16421.       0.4594627
14723          16422.       0.4594936
14724          16423.       0.4595243
14725          16424.       0.4595551
14726          16425.       0.4596414
14727          16426.       0.4597792
14728          16427.       0.4599173
14729          16428.       0.4600553
14730          16429.       0.4601933
14731          16430.       0.4603311
14732          16431.       0.4604691
14733          16432.       0.4606071
14734          16433.       0.4607449
14735          16434.       0.4608829
14736          16435.       0.4610206
14737          16436.       0.4611586
14738          16437.       0.4612962
14739          16438.       0.4614342
14740          16439.       0.4615718
14741          16440.       0.4617097
14742          16441.       0.4618472
14743          16442.       0.4619849
14744          16443.       0.4621226
14745          16444.       0.4622602
14746          16445.       0.4624473
14747          16446.       0.4626818
14748          16447.       0.4629174
14749          16448.       0.4631517
14750          16449.       0.4633864
14751          16450.       0.4636211
14752          16451.        0.463814
14753          16452.       0.4640068
14754          16453.       0.4641995
14755          16454.        0.464392
14756          16455.       0.4645844
14757          16456.       0.4647776
14758          16457.       0.4649696
14759          16458.        0.465162
14760          16459.       0.4653541
14761          16460.       0.4655465
14762          16461.       0.4657804
14763          16462.       0.4660145
14764          16463.       0.4662482
14765          16464.       0.4664819
14766          16465.       0.4667305
14767          16466.       0.4669911
14768          16467.       0.4672522
14769          16468.       0.4675136
14770          16469.       0.4677747
14771          16470.       0.4680358
14772          16471.       0.4682968
14773          16472.       0.4685578
14774          16473.       0.4688182
14775          16474.       0.4690802
14776          16475.       0.4693405
14777          16476.       0.4696015
14778          16477.       0.4698621
14779          16478.        0.470123
14780          16479.       0.4703838
14781          16480.       0.4706445
14782          16481.       0.4709052
14783          16482.       0.4711658
14784          16483.       0.4714269
14785          16484.        0.471687
14786          16485.       0.4719326
14787          16486.       0.4721634
14788          16487.        0.472394
14789          16488.       0.4726246
14790          16489.       0.4728551
14791          16490.       0.4730853
14792          16491.       0.4733162
14793          16492.       0.4735471
14794          16493.       0.4737771
14795          16494.       0.4740075
14796          16495.       0.4742379
14797          16496.       0.4744681
14798          16497.       0.4746986
14799          16498.       0.4749288
14800          16499.       0.4751586
14801          16500.       0.4753893
14802          16501.       0.4756199
14803          16502.       0.4758496
14804          16503.       0.4760798
14805          16504.       0.4763096
14806          16505.        0.476486
14807          16506.       0.4766069
14808          16507.       0.4767275
14809          16508.       0.4768483
14810          16509.        0.476969
14811          16510.       0.4770901
14812          16511.       0.4772108
14813          16512.       0.4773315
14814          16513.       0.4774522
14815          16514.       0.4775729
14816          16515.       0.4776936
14817          16516.       0.4778143
14818          16517.       0.4779349
14819          16518.       0.4780554
14820          16519.        0.478176
14821          16520.       0.4782965
14822          16521.       0.4783737
14823          16522.       0.4784507
14824          16523.       0.4785277
14825          16524.       0.4786049
14826          16525.       0.4786132
14827          16526.        0.478549
14828          16527.       0.4784846
14829          16528.       0.4784205
14830          16529.       0.4783559
14831          16530.       0.4782919
14832          16531.       0.4782709
14833          16532.         0.47825
14834          16533.       0.4782291
14835          16534.       0.4782082
14836          16535.       0.4781876
14837          16536.       0.4781667
14838          16537.       0.4781457
14839          16538.       0.4781249
14840          16539.       0.4781039
14841          16540.        0.478083
14842          16541.       0.4780622
14843          16542.       0.4780412
14844          16543.       0.4780203
14845          16544.       0.4779993
14846          16545.       0.4779356
14847          16546.       0.4778255
14848          16547.       0.4777155
14849          16548.       0.4776056
14850          16549.       0.4774956
14851          16550.       0.4773855
14852          16551.       0.4772756
14853          16552.       0.4771658
14854          16553.       0.4770558
14855          16554.       0.4769458
14856          16555.       0.4768358
14857          16556.        0.476726
14858          16557.       0.4766161
14859          16558.       0.4765063
14860          16559.       0.4763964
14861          16560.       0.4762866
14862          16561.       0.4761766
14863          16562.       0.4760667
14864          16563.       0.4759569
14865          16564.        0.475847
14866          16565.       0.4756866
14867          16566.       0.4754705
14868          16567.       0.4752545
14869          16568.       0.4750387
14870          16569.       0.4748226
14871          16570.       0.4746066
14872          16571.       0.4743474
14873          16572.       0.4740883
14874          16573.       0.4738292
14875          16574.       0.4735697
14876          16575.       0.4733111
14877          16576.       0.4730521
14878          16577.       0.4727934
14879          16578.       0.4725346
14880          16579.       0.4722757
14881          16580.        0.472017
14882          16581.       0.4718014
14883          16582.       0.4715858
14884          16583.       0.4713698
14885          16584.       0.4711547
14886          16585.       0.4709277
14887          16586.       0.4706875
14888          16587.       0.4704473
14889          16588.       0.4702072
14890          16589.        0.469967
14891          16590.       0.4697274
14892          16591.       0.4694868
14893          16592.       0.4692462
14894          16593.       0.4690065
14895          16594.       0.4687669
14896          16595.       0.4685268
14897          16596.        0.468287
14898          16597.       0.4680471
14899          16598.       0.4678071
14900          16599.       0.4675675
14901          16600.       0.4673272
14902          16601.       0.4669684
14903          16602.       0.4666113
14904          16603.       0.4662536
14905          16604.        0.465896
14906          16605.       0.4655583
14907          16606.       0.4652428
14908          16607.       0.4649278
14909          16608.       0.4646131
14910          16609.       0.4642975
14911          16610.       0.4639828
14912          16611.       0.4636255
14913          16612.       0.4632687
14914          16613.       0.4629118
14915          16614.       0.4625552
14916          16615.       0.4621988
14917          16616.       0.4618425
14918          16617.       0.4614871
14919          16618.         0.46113
14920          16619.       0.4607749
14921          16620.       0.4604195
14922          16621.       0.4601063
14923          16622.       0.4597934
14924          16623.       0.4594804
14925          16624.       0.4591678
14926          16625.       0.4588956
14927          16626.       0.4586715
14928          16627.       0.4584461
14929          16628.        0.458222
14930          16629.       0.4579976
14931          16630.       0.4577733
14932          16631.        0.457549
14933          16632.        0.457325
14934          16633.       0.4571008
14935          16634.       0.4568769
14936          16635.       0.4566533
14937          16636.       0.4564287
14938          16637.       0.4562053
14939          16638.       0.4559818
14940          16639.       0.4557581
14941          16640.       0.4555346
14942          16641.       0.4553111
14943          16642.       0.4550878
14944          16643.       0.4548645
14945          16644.       0.4546416
14946          16645.       0.4544798
14947          16646.       0.4543927
14948          16647.       0.4543056
14949          16648.       0.4542182
14950          16649.       0.4541309
14951          16650.       0.4540436
14952          16651.       0.4539147
14953          16652.       0.4537856
14954          16653.       0.4536568
14955          16654.       0.4535273
14956          16655.       0.4533985
14957          16656.       0.4532695
14958          16657.       0.4531405
14959          16658.       0.4530116
14960          16659.       0.4528824
14961          16660.       0.4527535
14962          16661.        0.452666
14963          16662.       0.4525788
14964          16663.       0.4524913
14965          16664.       0.4524041
14966          16665.       0.4523156
14967          16666.       0.4522259
14968          16667.        0.452136
14969          16668.       0.4520463
14970          16669.       0.4519566
14971          16670.        0.451867
14972          16671.        0.451777
14973          16672.       0.4516869
14974          16673.       0.4515974
14975          16674.       0.4515074
14976          16675.       0.4514177
14977          16676.       0.4513278
14978          16677.       0.4512379
14979          16678.       0.4511482
14980          16679.       0.4510584
14981          16680.       0.4509685
14982          16681.       0.4508366
14983          16682.       0.4507054
14984          16683.        0.450574
14985          16684.       0.4504428
14986          16685.       0.4503196
14987          16686.       0.4502074
14988          16687.        0.450095
14989          16688.        0.449983
14990          16689.       0.4498703
14991          16690.        0.449758
14992          16691.       0.4496871
14993          16692.       0.4496162
14994          16693.       0.4495454
14995          16694.       0.4494745
14996          16695.       0.4494037
14997          16696.       0.4493329
14998          16697.       0.4492619
14999          16698.       0.4491909
15000          16699.         0.44912
15001          16700.        0.449049
15002          16701.       0.4489779
15003          16702.        0.448907
15004          16703.       0.4488359
15005          16704.       0.4487648
15006          16705.       0.4486541
15007          16706.       0.4484929
15008          16707.       0.4483317
15009          16708.       0.4481704
15010          16709.       0.4480091
15011          16710.       0.4478479
15012          16711.       0.4476454
15013          16712.       0.4474428
15014          16713.       0.4472404
15015          16714.        0.447038
15016          16715.       0.4468358
15017          16716.       0.4466333
15018          16717.       0.4464312
15019          16718.       0.4462291
15020          16719.        0.446027
15021          16720.        0.445825
15022          16721.       0.4456642
15023          16722.       0.4455036
15024          16723.        0.445343
15025          16724.       0.4451825
15026          16725.       0.4449381
15027          16726.       0.4445845
15028          16727.       0.4442306
15029          16728.       0.4438773
15030          16729.       0.4435238
15031          16730.       0.4431708
15032          16731.       0.4428178
15033          16732.        0.442465
15034          16733.       0.4421123
15035          16734.       0.4417598
15036          16735.       0.4414076
15037          16736.       0.4410556
15038          16737.       0.4407036
15039          16738.       0.4403516
15040          16739.       0.4399999
15041          16740.       0.4396487
15042          16741.       0.4392564
15043          16742.       0.4388645
15044          16743.       0.4384726
15045          16744.       0.4380811
15046          16745.       0.4376208
15047          16746.        0.437068
15048          16747.       0.4365156
